source_type,name,latitude,longitude,region,description,company_na,start_year,depth_to
Mineral Occurrence,nan,71.32618,-51.42884,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_A-GLMKA,TheKangerluarsukareaissituatedwithintheRinkianbeltcomprisingtheLowerProterozoicKarratGroupTheKarratGroupconsistsofepicratonicriftsedimentscoveringanover500kmlongstretchofGreenlandsWestcoastextendingfromNuussuaqinthesouthtoMelvilleBayinthenorthGrocottPulv,nan,,
Mineral Occurrence,nan,71.043,-51.762,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_A-GLMKA,TheKarratGroupisanapproximately85kmthickmetasedimentarysequencemetamorphosedatgreenschisttoloweramphibolitefaciesconditionswithlocalhighergradesincontactaureolesandunconformablyoverliesArcheanrocksinnorthernWestGreenlandinthesocalledRinkianBeltHendersona,nan,,
Mineral Occurrence,nan,70.48119,-52.56277,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,Achipsampleover09mreturned10Pband453ZnTheKarratGroupisanapproximately85kmthickmetasedimentarysequencemetamorphosedatgreenschisttoloweramphibolitefaciesconditionswithlocalhighergradesincontactaureolesandunconformablyoverliesArcheanrocksinnorthernWestGreen,nan,,
Mineral Occurrence,nan,69.788,-52.02367,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,ThemodernstreamsoneasternDiskodrainupperCretaceousandlowerPalaeogenesedimentsbelongingtotheAtaneandAtanikerlukFormationsrespectivelyaswellaslowerPalaeogenebasalticlavasandsillsTheAtaneandAtanikerlukFormationsconsistofpoorlyconsolidatedsandstonesdeposited,nan,,
Mineral Occurrence,nan,69.917,-50.46589,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,TheArchaeansupracrustalsuccessionissoutheastofTorsukattakunconformablyoverlainbyaweaklymetamorphosedPalaeoproterozoicsequenceofshallowwatersedimentstheAnapnunΓGroupThesedimentarysequenceisdepositedinaplatformenvironmentAndersen1991Thomsen1991GardeSteenfe,nan,,
Mineral Occurrence,nan,69.64058,-50.64,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,AswarmofwesterlytrendingultramaficlamprophyrekimberlitedykesandonelamproitepipeoccurintheAtaaSundregionbetweenIlulissatandNuussuaqwheretheyareemplacedintoArcheanorthogneissandsupracrustalrocksGardeSteenfelt1999MostofthedykesarepostPaleoproterozoicdeforme,nan,,
Mineral Occurrence,nan,76.84,-70.78,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR-GLMTH,IlmeniterichplacersoccuratMoriusaqintheThulePittuffikregionBlacksandsoccuralongtheentirecoastintheregionThemostconspicuousexposuresoccurontheactivebeachesThedarkestsandsareconcentratedindiffuselayersupto50cmthicklightercolouredsandybeachescanbestreakedwi,nan,,
Mineral Occurrence,nan,78.536,-71.882,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR-GLMI,AnalysisofgrabsamplefromwesthernInglefieldLandshowupto88Coand16ppmAuInglefieldLand7879NismainlycomposedofhighgradesupracrustalandgranitoidrocksofPalaeoproterozoicageDawes1988ThehighgraderocksareoverlainbyMesoproterozoicsedimentswithbasalticsillsoftheThul,nan,,
Mineral Occurrence,nan,70.957,-51.905,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_A-GLMKA,TheKarratGroupseveralkilometresthickiscomposedoflowershelfunitsofcarbonatesandquartzitesandanupperunitofdeepwaterturbiditesandminorvolcanicrocksThebasementandthecoversequenceweresubjectedtoseveralphasesofstrongfoldingandthrustingduringtheRinkianMobileBel,nan,,
Mineral Occurrence,nan,70.899,-51.762,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_A-GLMKA,TheKarratGroupisanapproximately85kmthickmetasedimentarysequencemetamorphosedatgreenschisttoloweramphibolitefaciesconditionswithlocalhighergradesincontactaureolesandunconformablyoverliesArcheanrocksinnorthernWestGreenlandinthesocalledRinkianBeltHendersona,nan,,
Mineral Occurrence,nan,73.821,-22.753,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,nan,nan,,
Mineral Occurrence,nan,73.642,-22.617,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,IntheNeoproterozoicbasinsstrataboundcopperoccurrencesarelocatedintheEleonoreBaySupergroupStendalandGhisler1984StendalFrei2008S°nderholmTirsgaard1993Kolbetal2016Thestrataboundcopperoccurrences022mthickarefoundatdifferentstratigraphiclevelsinshaleandquartz,nan,,
Mineral Occurrence,nan,73.726,-22.844,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,TheoremineralsaregalenaborniteandchalcocitewithminorsphaleritechalcopyriteandarsenopyritePyrrhotiteH°gbomBjergisunderlainbyMiddleDevonianclasticsedimentsintrudedbya2x3kmlaccolithshapedsubvolcaniccomplexcomrisinggranitesaplitesandrhyolitesemplacedensevera,nan,,
Mineral Occurrence,nan,71.481,-24.797,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,ThenorthsouthtrendingsedimentarybasinalongtheeastcoastofGreenlandformsanapproximately600kmlongdepositionalbasinthatcomprisesthecoastalregionofcentralEastandNorthEastGreenlandPedersen2000BasinformationwasinitiatedbecauseofpostCaledoniancrustalcollapseduri,nan,,
Mineral Occurrence,nan,73.282,-22.455,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,TheSilurianCaledonianorogenyinnorthernEastGreenlandinvolvedArchaeantoPalaeozoicrocksYoungersedimentaryandsubordinatemagmaticrocksarevariablyaffectedbyfaultinginresponsetopostCaledonianextensionandopeningoftheNorthAtlanticOceanAlongthePostDevonianMainFaul,nan,,
Mineral Occurrence,nan,71.527,-24.33,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,ThenorthsouthtrendingsedimentarybasinalongtheeastcoastofGreenlandformsanapproximately600kmlongdepositionalbasinthatcomprisesthecoastalregionofcentralEastandNorthEastGreenlandPedersen2000BasinformationwasinitiatedbecauseofpostCaledoniancrustalcollapseduri,nan,,
Mineral Occurrence,nan,72.762,-56.204,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_A-GLMKA,SouthofUpernavikgraphiteoccursaslensesandveinsinpeliticandgarnetbearingschistattheislandLang°andadjacentareasLindσs1915Ball1923ThehostrockisapegmatiteintrudingthePalaeoproterozoicKarratGroupattheendoftheca185GaNagssugtoqidianRinkianOrogenyTheareaexperien,nan,,
Mineral Occurrence,nan,72.434,-25.693,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,MesoandNeoproterozoicrocksarewidespreadinthenorthernandeasternpartsofGreenlandwheresedimentaryandvolcanicrocksarevariablydeformedandmetamorphosedinEastGreenlandandaffectedbytheCaledonianorogenTheMesotoNeoproterozoicinGreenlandischaracterizedbyclasticsedi,nan,,
Mineral Occurrence,nan,70.913,-25.562,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,EastMilneLandisseparatedfromtherestofMilneLandbyaprominentNNEtrendingfaultTheareaeastofthefaultcomprisesMesoproterozoicmetasedimentsintrudedbaavarietyofpostkinematicgranitoidsHenriksenHiggins1971Thefirstintrusivephasecomprisesa120km2largegranodioritebody,nan,,
Mineral Occurrence,nan,72.05,-25.568,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,MesoandNeoproterozoicrocksarewidespreadinthenorthernandeasternpartsofGreenlandwheresedimentaryandvolcanicrocksarevariablydeformedandmetamorphosedinEastGreenlandandaffectedbytheCaledonianorogenTheMesotoNeoproterozoicinGreenlandischaracterizedbyclasticsedi,nan,,
Mineral Occurrence,nan,71.779,-28.663,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,ArcheanrocksineasternGreenlandnorthofTasiilaqstretchalongthecoastnorthuntilKangerlussuaqFjordfor350kmandcontinuefurthernorthinlandatthebaseofCaledoniannappesA2900MaleucogranitewithPaleoproterozoicoverprintwasdrilledincentralGreenlandunderneaththeInlandIc,nan,,
Mineral Occurrence,nan,72.197,-25.587,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,MesoandNeoproterozoicrocksarewidespreadinthenorthernandeasternpartsofGreenlandwheresedimentaryandvolcanicrocksarevariablydeformedandmetamorphosedinEastGreenlandandaffectedbytheCaledonianorogenTheMesotoNeoproterozoicinGreenlandischaracterizedbyclasticsedi,nan,,
Mineral Occurrence,nan,70.819,-22.197,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,KalkdalisanEWtrendingvalleyinLiverpoolLandwithseveralscheelitemineralisationsoccurringwithina20km2areaofthevalleyThegeologyofKalkdalcomprisesESEstrikingmetasedimentsintrudedbypinkishbiotitegraniteinthewestandgreyfoliatedgranodioriteintheeastThemetasedime,nan,,
Mineral Occurrence,nan,66.91,-52.21,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMSS,TheNiaqornarssuitultramaficcomplexIkertoqProspectcomprisesa3km2exposednickelbearinglayeredultramaficsillorchannelemplacedintobasementgneissesoftheSNOandadjacentmaficandsulphurrichmetasedimentaryrocksHighMgOrocksandsulphidegraphiterichschistsarealsowellkn,nan,,
Mineral Occurrence,nan,80.465,-21.967,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMNG,Drainagegeochemistryandheavymineralconcentratescontainelevatedconcentrationsofgolduptoamaximumof137ppmAuinasamplefromariverdrainingthesouthsideofVestfjeldetTukiainenLind2011TheareaisunderlainbySilurianlateOrdovicianlimestoneanddolomiteoftheTures°Formatio,nan,,
Mineral Occurrence,nan,71.136,-22.066,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,SkyfireLtdsubsequentlyPulsarHeliumInchavesampledmanyofthehotspringsintheLiverpoolLandareaexploringforheliumandhydrogenHeliumconcentrationsinthegasfractionswereidentifiedPulsarHelium2023Rosaetal2023,nan,,
Mineral Occurrence,nan,76.697,-21.17,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMD,nan,nan,,
Mineral Occurrence,nan,71.658,-22.931,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,Analysesof6selectedsamplesgave210860ppmUand933wtP2O5Harp°thetal1986UraniummineralisationhasbeenobservednorthofLilleCirkusbjerginlocalscreebouldersand4kmtothewestinthreeoutcropsThemineralisationishostedintheUpperDevonianQuenselBjergFormationwhichconsistso,nan,,
Mineral Occurrence,nan,71.727,-28.294,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,ThecentralpartofaparautochthonoussheetofbiotitegraniteintheArchaeanbasementofcentralHinksLandcontainsalargecoarsegrainedpegmatiticphasec100mthickand10kmlongHarp°thetal1986Thegraniteisbelievedtohaveformedbyanatexisoftheadjacentgneissesduringthe1100Maoroge,nan,,
Mineral Occurrence,nan,72.17,-25.57,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,Selectedsamplescontainupto08wtWAchipsampleacrossarepresentativemineralisedskarnoidlensyieldsonly100ppmWandmax200ppmSnHarp°thetal1986TheareacomprisesthelowestpreservedbedsoftheArenaceousArgillaceousSeriesFrΣnkl1951Therockscomprisemeterbeddedfinegrainedgre,nan,,
Mineral Occurrence,nan,71.76,-24.65,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,RoslinGletscherislocatedinthesoutherpartoftheStauningAlperScheelitebearingblockswerefoundalong15kmoftheglacierandmoraineTheexactlocationofmineralisationisunknownandthenearestpresumablyCaledoniangranodioriteislocated10kmsouthoftheglacier1979NordiskMinesel,nan,,
Mineral Occurrence,nan,72.29,-24.82,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,AtSkjoldungebrµscheelitehasbeenlocatedinoutcropswithintheCalcArgillaceousSeriesFigure1Itisfoundinfoldedveinsupto2cmthickandafewmeterslongandalongjointplanesadjacenttotheveinsQuartziticboulderswithscheeliteinquartzveinshavebeenfoundinthesidemorainesbutthe,nan,,
Mineral Occurrence,nan,71.98,-24.44,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,nan,nan,,
Mineral Occurrence,nan,72.022,-23.311,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,Analysesof40hyrdrothermallyalteredgrabsamplesfromtheOksehornTheresabjergKapSyenitandPictetBjergcomplexeshavemaximumconcentrationsof1wtPb01wtCu130ppmAgwhereasMo01wtandW800ppmoccursporadicallyKapp1960Theexplorationforrareearthsandmolybdenumshowednopositive,nan,,
Mineral Occurrence,nan,72.4,-24.6,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,Widespreadbutnonpersistentcoppermineralisationoccursin021mthickquartzitebedsintheuppermostpartofbed6oftheQuartziteSeriesFigures12EleonoreBaySupergroup1975TheareawasbrieflyinvestigatedbyNordiskMineselskab,nan,,
Mineral Occurrence,nan,72.2,-24.55,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,TheBesµrkebrµareaintheNorthStauningAlperispartofthelowerEleonoreBaySupergroupnearthecontactwithFranzJosephDetachmentandKrummedalsequenceHigginsLeslie2004ItisalsoclosetoapresumedCaledoniangraniteintrusionHarp°thetal198619801983TheareawasinvestigatedbyNord,nan,,
Mineral Occurrence,nan,72.204,-24.542,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,Anapproximateresourceesimateof100000tonneswith3wtCuand50ppmwasmadebyHarp°th1982basedondimensionsof200x50x3mandadensityof333gcm3Analysesofselectedsamplesyielded88355wtCu150540ppmAg400ppmPb150ppmMoand01ppmAuHarp°th1982Chalcociteborniteandgalenawithsecondar,nan,,
Mineral Occurrence,nan,71.692,-22.77,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,ChannelsamplescollectedsouthwestofVimmelskaftetthroughthelowermost15moftheformationaverage013wtPb350ppmZn200ppmCu79ppmV72ppmNi30ppmCo11ppmTh7ppmUandcontainupto80ppmMoand30ppmAgThomassen1973IngeneralthemetalcontentdecreasesupwardsinthesequenceThinrichlymi,nan,,
Mineral Occurrence,nan,73.188,-26.048,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,nan,nan,,
Mineral Occurrence,nan,72.101,-23.798,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,nan,nan,,
Mineral Occurrence,nan,73.478,-26.102,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMCE,Analysesofselectedsamplesrevealthefollowingmaximumvalues83ppmAu200ppmBi01wtCu200ppmPband2ppmAgOftensamplesanalysedforgoldsevenwereanomalousandfourhadagoldcontentintherangeof14ppmto83ppmHarp°thetal1986TheareaaroundLuciagletschercomprisesaMiddleProterozoic,nan,,
Mineral Occurrence,nan,70.477,-53.257,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,nan,nan,,
Mineral Occurrence,nan,70.511,-53.02,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,nan,nan,,
Mineral Occurrence,nan,70.358,-53.379,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,nan,nan,,
Mineral Occurrence,nan,70.368,-53.504,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,nan,nan,,
Mineral Occurrence,nan,70.099,-52.382,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,nan,nan,,
Mineral Occurrence,nan,70.07,-52.31,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,nan,nan,,
Mineral Occurrence,nan,70.296,-52.773,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,nan,nan,,
Mineral Occurrence,nan,69.432,-52.442,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,nan,nan,,
Mineral Occurrence,nan,70.075,-52.998,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,CoalsandcoalymudstonesbelongingtotheCretaceousAtaneFormationareexposedalongthecoastofDiskoislandandtheNuussuaqpeninsularSteenstrup1883TheAtaneFormationcomprisesarangeoffluvialdeltaicandshallowmarinedepositsOlsenPedersen1991PedersenPulvertaft1992Olsen1993,nan,,
Mineral Occurrence,nan,68.244,-32.285,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,AnalysesshowveryhighgoldandsilvervaluespossiblystemmingfromaweatheringzoneAsummaryofhighgradesamplesareshowninfigure1Furthermoresamplesareenrichedinarsenicupto2020ppmantimonyupto722ppmandbismuthupto64ppmThomassenKrebs2001TheKangerlussuaqregionisunderlain,nan,,
Mineral Occurrence,nan,68.234,-32.368,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,ChemicallythemineralisationischaracterisedbyhighconcentrationsofgoldarsenicantimonyandmolybdenumAfloatsample456486ofblackFeMncarbonatesandquartzwithpyriteandarsenopyritecontained384ppmAuAnotherfloatsampleofveinquartz456478contained540wtZnand018wtPbThomas,nan,,
Mineral Occurrence,nan,68.235,-32.399,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,InadditiontogoldsomesamplesareenrichedinarsenicandberylliumFigure1TheKangerlussuaqregionisunderlainbyaArchaeancrystallinebasementofquartzofeldspathicgneissesintrudedbyEarlyPalaeogenemagmaticrocksgeneratedduringtheopeningoftheNorthAtlanticOceanWager1934Br,nan,,
Mineral Occurrence,nan,68.251,-32.335,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,Analysisshowsenrichmentingold137ppmsilver191ppmzinc574wtandlead135wtwithenrichmentinarsenicandantimonyThomassenKrebs2001TheKangerlussuaqregionisunderlainbyaArchaeancrystallinebasementofquartzofeldspathicgneissesintrudedbyEarlyPalaeogenemagmaticrocksgener,nan,,
Mineral Occurrence,nan,68.244,-32.351,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,Twograbsampleswithdisseminatedpyritewerecollectedfromarustzoneseveral10sofmeterswideinsyeniteSample456446contained343ppmAuand47ppmAgThesampleswerealsoenrichedinbismuthandtungstenThomassenKrebs2001TheKangerlussuaqregionisunderlainbyaArchaeancrystallinebas,nan,,
Mineral Occurrence,nan,68.233,-32.351,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,Asummaryofanalyticalresultsisshowninfigure1Somesamplesshowenhancedarsenicmax1770ppmantimonymax182ppmamdbismuthmax340ppmThomassenKrebs2001TheKangerlussuaqregionisunderlainbyaArchaeancrystallinebasementofquartzofeldspathicgneissesintrudedbyEarlyPalaeogenem,nan,,
Mineral Occurrence,nan,68.23,-32.306,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,Asummaryofanalyticalresultsisshowninfigure1Inadditiontotheconcentrationsshowninfigure1thesamplescanalsoshowenhancementsofarsenicmax11bismuthmax628ppmandtungstenmax134ppmThomassenKrebs2001TheKangerlussuaqregionisunderlainbyaArchaeancrystallinebasementofqu,nan,,
Mineral Occurrence,nan,68.231,-32.278,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,Asamplecollectedfroma1020cmthickquartzveinatthemarginofaNSstriking15mwidedoleritedikeinsyenitereturned6ppmAuand104ppmAgThomassenKrebs2001TheKangerlussuaqregionisunderlainbyaArchaeancrystallinebasementofquartzofeldspathicgneissesintrudedbyEarlyPalaeogenem,nan,,
Mineral Occurrence,nan,68.242,-32.402,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,TheKangerlussuaqregionisunderlainbyaArchaeancrystallinebasementofquartzofeldspathicgneissesintrudedbyEarlyPalaeogenemagmaticrocksgeneratedduringtheopeningoftheNorthAtlanticOceanWager1934BrooksNielsen1982Tayloretal1992ThePalaeogenemagmaticrocksincludeexte,nan,,
Mineral Occurrence,nan,68.252,-32.368,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,Agrabsample456502collectedbyThomassenKrebs2001returned354wtZn164wtPband24ppmAgTheKangerlussuaqregionisunderlainbyaArchaeancrystallinebasementofquartzofeldspathicgneissesintrudedbyEarlyPalaeogenemagmaticrocksgeneratedduringtheopeningoftheNorthAtlanticOcea,nan,,
Mineral Occurrence,nan,68.245,-32.35,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,Asummaryofanalyticalresultsisshowninfigure1SomeofthecollectedsamplesarerelativelyrichinsilverandleadbutalsiingoldandzincSamplesmayalsobeenrichedinarsenicandantimonyThomassenKrebs2001TheKangerlussuaqregionisunderlainbyaArchaeancrystallinebasementofquartzo,nan,,
Mineral Occurrence,nan,68.251,-32.31,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,SamplingbyNordminein1982showedhighconcentrationsfromselectedgrabsamplesonaverage09ppmAu556ppmAg09wtPb24wtZnand39CuGeytiThomassen1983TheKangerlussuaqregionisunderlainbyaArchaeancrystallinebasementofquartzofeldspathicgneissesintrudedbyEarlyPalaeogenemagmat,nan,,
Mineral Occurrence,nan,68.241,-32.273,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,Nordminechipsampledthemineralisedstructurein1982atsublocalityAAnalysisof12sampleseachrepresenting25mshowedthatleadandzincconcentrationswerehighestovera75mintervalnearestthehangingwallwith75wtPb07wtZnand88ppmAgThomassenKrebs2001ThomassenKrebs2001reporthig,nan,,
Mineral Occurrence,nan,68.23,-32.228,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,Twocompositesamplescollectedin2000byThomassenandKrebsshowed223ppmAuwith26ppmAgand754ppmAuwith70ppmAgThesamplesalsoshowelevatedconcentrationsofAsandBiTheKangerlussuaqregionisunderlainbyaArchaeancrystallinebasementofquartzofeldspathicgneissesintrudedbyEarl,nan,,
Mineral Occurrence,nan,68.249,-32.191,https://data.geus.dk/greenlanddb/webresources/geologic-unit/IP-GLMB,GrabsamplescollectedbyNordiskMineselskabin1970showedsilverconcentrationsupto5440ppmReanalysisofsamplesheldbyGEUSin2000gaveupto1270ppmAgand02ppmAuThomassenKrebs2001TheKangerlussuaqregionisunderlainbyaArchaeancrystallinebasementofquartzofeldspathicgneisses,nan,,
Mineral Occurrence,nan,70.164,-51.212,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,nan,nan,,
Mineral Occurrence,nan,70.558,-51.259,https://data.geus.dk/greenlanddb/webresources/geologic-unit/PR_AE-GLMD,TheanorthositechemistrywasinvestigatedbyAndersenPulvertaft1986andcanbeseeninFigure2TheTunulikanorthositeFigure1occursasasheetconsistingoffoliatedanorthositeandleucogabbroblocksca13minsizeinabiotitegneissmatrixthatwrapsroundtheanorthositeblocksTheanorthos,nan,,
